City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Marzuq,YE,2022-02-02 01:16:49,14.4,46.4667,61.3,68,67,0.54
297,Upernavik,GL,2022-02-02 01:16:49,72.7868,-56.1549,-13.45,76,100,5.88
298,Saint-Leu,RE,2022-02-02 01:16:49,-21.15,55.2833,79.63,89,100,24.61
299,Bonnyville,CA,2022-02-02 01:16:50,54.2668,-110.735,-4.2,89,100,9.06
300,Bintulu,MY,2022-02-02 01:16:50,3.1667,113.0333,81.01,94,20,3.44
301,Sindor,RU,2022-02-02 01:16:50,62.8629,51.8905,20.95,96,100,6.08
302,Boyolangu,ID,2022-02-02 01:16:51,-8.1181,111.8935,80.76,74,17,3.31
303,Akyab,MM,2022-02-02 01:16:51,20.15,92.9,62.29,73,10,7.07
304,San Cristobal,VE,2022-02-02 01:14:53,7.7669,-72.225,71.78,60,100,1.43
305,Bilma,NE,2022-02-02 01:16:52,18.6853,12.9164,54.86,22,0,6.93
306,Sola,VU,2022-02-02 01:16:52,-13.8833,167.55,80.55,79,100,15.23
307,Erenhot,CN,2022-02-02 01:16:52,43.6475,111.9767,-0.06,90,5,5.03
308,Algiers,DZ,2022-02-02 01:13:19,36.7525,3.042,44.42,87,40,4.61
309,Saint-Augustin,CA,2022-02-02 01:16:53,51.226,-58.6502,-12.59,90,3,6.06
310,Sirohi,IN,2022-02-02 01:16:53,24.8833,72.8667,58.6,55,0,4.14
311,Leningradskiy,RU,2022-02-02 01:16:53,69.3833,178.4167,-9.08,92,40,10.85
312,Nizhneivkino,RU,2022-02-02 01:16:54,58.194,49.5214,26.4,95,100,8.25
313,Srednekolymsk,RU,2022-02-02 01:16:54,67.45,153.6833,-10.75,91,100,8.7
314,Lima,PE,2022-02-02 01:16:52,-12.0432,-77.0282,72.9,73,0,1.01
315,Coquimbo,CL,2022-02-02 01:13:39,-29.9533,-71.3436,64.13,88,75,8.05
316,Santiago,CL,2022-02-02 01:16:35,-33.4569,-70.6483,73.17,46,0,11.5
317,Houma,US,2022-02-02 01:16:55,29.5958,-90.7195,64.0,91,100,11.5
318,Lichinga,MZ,2022-02-02 01:16:55,-13.3128,35.2406,59.99,98,11,4.97
319,Omboue,GA,2022-02-02 01:16:56,-1.5746,9.2618,78.22,85,100,5.19
320,Almaty,KZ,2022-02-02 01:15:08,43.25,76.95,21.11,93,100,4.47
321,Le Port,RE,2022-02-02 01:16:56,-20.9373,55.2919,80.56,84,100,7.54
322,Ostrovnoy,RU,2022-02-02 01:16:56,68.0531,39.5131,19.27,91,100,9.15
323,Orotukan,RU,2022-02-02 01:17:57,62.2667,151.7,-7.33,98,100,4.25
324,Port Shepstone,ZA,2022-02-02 01:17:57,-30.7414,30.455,75.79,90,63,12.77
325,Platanos,GR,2022-02-02 01:17:57,37.6667,21.6167,51.08,87,100,8.46
326,Zychlin,PL,2022-02-02 01:17:58,52.244,19.6261,36.61,98,100,13.87
327,Elbistan,TR,2022-02-02 01:17:58,38.2059,37.1983,25.18,97,100,3.15
328,Bin Qirdan,TN,2022-02-02 01:17:58,33.1378,11.2197,50.9,64,0,19.62
329,Lazaro Cardenas,MX,2022-02-02 01:17:59,17.9583,-102.2,77.07,62,0,7.54
330,Sabang,ID,2022-02-02 01:17:07,5.8933,95.3214,80.58,74,10,5.28
331,Caconda,AO,2022-02-02 01:17:59,-13.7333,15.0667,57.4,72,100,2.8
332,Los Llanos De Aridane,ES,2022-02-02 01:18:00,28.6585,-17.9182,68.13,71,20,4.0
333,Santa Fe,AR,2022-02-02 01:17:20,-31.6333,-60.7,85.01,59,0,1.01
334,Hambantota,LK,2022-02-02 01:18:00,6.1241,81.1185,71.46,82,36,10.25
335,Rumphi,MW,2022-02-02 01:18:00,-11.0186,33.8575,62.4,96,12,2.75
336,Ilinskiy,RU,2022-02-02 01:18:01,55.619,38.1182,27.18,86,100,8.95
337,Kuytun,RU,2022-02-02 01:18:01,54.3419,101.5036,-12.93,100,98,0.83
338,Loei,TH,2022-02-02 01:18:02,17.4167,101.5,66.43,77,4,1.32
339,Ketchikan,US,2022-02-02 01:18:02,55.3422,-131.6461,33.78,83,100,2.86
340,Pisco,PE,2022-02-02 01:18:03,-13.7,-76.2167,69.85,73,0,17.27
341,Ust-Kuyga,RU,2022-02-02 01:18:03,70.0167,135.6,-18.13,96,100,3.33
342,Piacabucu,BR,2022-02-02 01:16:43,-10.4056,-36.4344,78.85,77,1,8.5
343,Nova Olimpia,BR,2022-02-02 01:18:03,-14.7972,-57.2881,70.68,96,100,2.21
344,Maibong,IN,2022-02-02 01:18:04,25.3,93.1667,50.05,98,25,1.52
345,Suntar,RU,2022-02-02 01:18:04,62.1444,117.6319,-29.36,99,89,3.24
346,Antalaha,MG,2022-02-02 01:18:04,-14.9003,50.2788,74.26,84,80,6.71
347,Muros,ES,2022-02-02 01:18:05,42.7762,-9.0603,54.23,80,0,7.16
348,Yeppoon,AU,2022-02-02 01:18:05,-23.1333,150.7333,92.98,58,84,7.65
349,Slonim,BY,2022-02-02 01:18:06,53.0867,25.3219,27.09,95,100,9.4
350,Tehri,IN,2022-02-02 01:18:06,30.3833,78.4833,45.82,41,0,4.63
351,Atherton,GB,2022-02-02 01:18:06,53.5237,-2.4935,51.75,92,100,8.01
352,Sioux Lookout,CA,2022-02-02 01:18:07,50.1001,-91.917,1.78,78,100,16.11
353,Baker City,US,2022-02-02 01:18:07,44.7749,-117.8344,25.83,97,100,0.0
354,Anadyr,RU,2022-02-02 01:18:07,64.75,177.4833,23.5,54,5,17.9
355,West Bay,KY,2022-02-02 01:18:08,19.3667,-81.4167,75.27,90,20,1.99
356,Kalanwali,IN,2022-02-02 01:18:08,29.85,74.95,48.31,67,0,1.74
357,Wainwright,CA,2022-02-02 01:15:08,52.839,-110.8572,-5.89,96,100,8.14
358,Alakurtti,RU,2022-02-02 01:18:08,66.9672,30.3491,12.63,96,100,3.09
359,Saint Anthony,US,2022-02-02 01:15:08,45.0205,-93.218,10.0,68,0,5.01
360,Vestmannaeyjar,IS,2022-02-02 01:18:09,63.4427,-20.2734,37.65,71,100,11.9
361,Celestun,MX,2022-02-02 01:18:09,20.8667,-90.4,74.03,81,12,10.92
362,Kitgum,UG,2022-02-02 01:18:09,3.2783,32.8867,77.29,40,100,0.78
363,Vesoul,FR,2022-02-02 01:18:10,47.5833,5.8333,43.09,98,100,12.21
364,Richards Bay,ZA,2022-02-02 01:18:10,-28.783,32.0377,75.36,84,97,10.78
365,Demba,CD,2022-02-02 01:18:10,-5.51,22.2667,68.54,91,100,2.26
366,Homa Bay,KE,2022-02-02 01:18:11,-0.5273,34.4571,69.48,85,100,9.31
367,Te Anau,NZ,2022-02-02 01:19:11,-45.4167,167.7167,66.43,97,100,5.3
368,Nanakuli,US,2022-02-02 01:19:12,21.3906,-158.1547,82.35,57,75,11.5
369,Loreto,MX,2022-02-02 01:19:12,22.2667,-101.9667,60.94,19,0,9.06
370,Fort Nelson,CA,2022-02-02 01:15:08,58.8053,-122.7002,-13.41,84,0,3.44
371,Nyurba,RU,2022-02-02 01:19:12,63.2842,118.3319,-35.59,100,92,2.84
372,San Jose Del Guaviare,CO,2022-02-02 01:19:13,2.5729,-72.6459,78.53,36,91,3.22
373,Cowra,AU,2022-02-02 01:19:13,-33.8333,148.6833,77.63,44,100,6.96
374,Kavaratti,IN,2022-02-02 01:19:13,10.5669,72.642,80.2,68,5,8.99
375,Nelson Bay,AU,2022-02-02 01:19:14,-32.7167,152.15,74.08,92,100,1.01
376,Nouadhibou,MR,2022-02-02 01:15:32,20.931,-17.0347,67.98,68,87,9.22
377,Pitimbu,BR,2022-02-02 01:19:14,-7.4706,-34.8086,79.39,75,20,7.74
378,Xinyu,CN,2022-02-02 01:19:14,27.8043,114.9334,38.46,92,100,9.73
379,Mantua,IT,2022-02-02 01:19:15,45.1667,10.7833,41.05,62,4,5.01
380,Leona Vicario,MX,2022-02-02 01:19:15,20.9667,-87.1917,75.07,87,0,3.0
381,Stanceni,RO,2022-02-02 01:19:16,46.9833,25.2333,17.83,92,100,4.18
382,Kolobrzeg,PL,2022-02-02 01:19:16,54.1757,15.5834,38.16,89,100,27.92
383,Togur,RU,2022-02-02 01:19:16,58.3631,82.8265,15.67,96,98,7.07
384,Grand-Santi,GF,2022-02-02 01:19:16,4.25,-54.3833,71.96,99,97,3.09
385,Esperance,AU,2022-02-02 01:17:13,-33.8667,121.9,67.53,51,30,17.0
386,Kruisfontein,ZA,2022-02-02 01:19:17,-34.0033,24.7314,72.88,65,100,3.74
387,Spaichingen,DE,2022-02-02 01:19:17,48.0833,8.7167,39.31,94,100,12.91
388,Melioratorov,RU,2022-02-02 01:19:18,57.2107,65.6077,17.98,100,100,15.66
389,Okoneshnikovo,RU,2022-02-02 01:19:18,54.8377,75.0834,-2.49,100,100,4.85
390,Ngunguru,NZ,2022-02-02 01:19:18,-35.6167,174.5,77.16,77,100,14.54
391,Milan,IT,2022-02-02 01:15:56,45.4643,9.1895,49.01,52,0,5.01
392,Sao Gabriel Da Cachoeira,BR,2022-02-02 01:19:03,-0.1303,-67.0892,76.89,81,73,1.41
393,Havre-Saint-Pierre,CA,2022-02-02 01:19:19,50.2334,-63.5986,10.4,77,40,10.36
394,Fatwa,IN,2022-02-02 01:19:19,25.5167,85.3167,48.29,82,0,3.33
395,Isangel,VU,2022-02-02 01:19:20,-19.55,169.2667,86.11,84,75,2.3
396,Pemangkat,ID,2022-02-02 01:19:20,1.1667,108.9667,78.37,85,97,6.93
397,Sibolga,ID,2022-02-02 01:19:20,1.7427,98.7792,76.35,89,98,1.9
398,Chuy,UY,2022-02-02 01:19:21,-33.6971,-53.4616,63.12,72,0,6.73
399,Severo-Kurilsk,RU,2022-02-02 01:17:15,50.6789,156.125,30.69,76,99,11.14
400,Ulagan,RU,2022-02-02 01:19:21,50.6321,87.9563,-8.27,97,80,1.36
401,Flin Flon,CA,2022-02-02 01:19:21,54.7682,-101.865,-9.0,87,100,10.8
402,Bandarbeyla,SO,2022-02-02 01:19:22,9.4942,50.8122,75.02,78,20,15.79
403,Caravelas,BR,2022-02-02 01:19:22,-17.7125,-39.2481,76.53,93,26,7.61
404,Sakakah,SA,2022-02-02 01:19:22,29.9697,40.2064,42.37,52,0,6.73
405,Ilulissat,GL,2022-02-02 01:17:17,69.2167,-51.1,3.22,55,100,4.61
406,Namibe,AO,2022-02-02 01:19:23,-15.1961,12.1522,71.92,69,100,10.58
407,Bengkulu,ID,2022-02-02 01:19:23,-3.8004,102.2655,74.5,81,100,5.1
408,Sarangani,PH,2022-02-02 01:19:24,5.4033,125.4636,81.36,74,100,20.83
409,Taoudenni,ML,2022-02-02 01:19:24,22.6783,-3.9836,68.2,22,2,11.05
410,Shakawe,BW,2022-02-02 01:19:24,-18.3667,21.85,65.93,96,92,4.34
411,Marienburg,PL,2022-02-02 01:19:25,54.0359,19.0266,34.84,98,100,7.16
412,Lebu,CL,2022-02-02 01:19:25,-37.6167,-73.65,58.98,94,5,10.25
413,Baykit,RU,2022-02-02 01:15:40,61.67,96.37,-12.55,100,93,0.81
414,Tandil,AR,2022-02-02 01:19:26,-37.3217,-59.1332,66.92,62,69,7.65
415,Guerrero Negro,MX,2022-02-02 01:19:26,27.9769,-114.0611,61.05,70,89,12.93
416,Brae,GB,2022-02-02 01:15:59,60.3964,-1.353,39.11,69,100,18.84
417,Magadan,RU,2022-02-02 01:20:27,59.5667,150.8,5.04,76,100,10.2
418,Tilichiki,RU,2022-02-02 01:17:57,60.4667,166.1,15.12,92,100,8.46
419,Yar-Sale,RU,2022-02-02 01:20:27,66.8333,70.8333,-16.02,99,39,7.45
420,Vilcun,CL,2022-02-02 01:20:27,-38.65,-72.2333,57.94,78,0,2.75
421,Arman,RU,2022-02-02 01:20:28,59.7,150.1667,3.88,79,94,13.2
422,Dinar,TR,2022-02-02 01:20:28,38.065,30.1656,44.38,99,100,7.07
423,Darovskoy,RU,2022-02-02 01:20:28,58.77,47.9564,26.08,95,100,7.52
424,Zhigansk,RU,2022-02-02 01:20:29,66.7697,123.3711,-27.78,99,89,8.93
425,Wanaka,NZ,2022-02-02 01:20:29,-44.7,169.15,68.32,85,97,7.76
426,Sur,OM,2022-02-02 01:20:29,22.5667,59.5289,71.38,61,6,3.78
427,Maarianhamina,AX,2022-02-02 01:20:30,60.0973,19.9348,21.06,86,100,1.14
428,Tanout,NE,2022-02-02 01:20:30,14.9709,8.8879,55.11,18,3,8.12
429,Kendari,ID,2022-02-02 01:20:30,-3.945,122.4989,80.42,83,100,1.52
430,Toktogul,KG,2022-02-02 01:20:31,41.8708,72.9402,20.35,57,100,3.02
431,Nosy Varika,MG,2022-02-02 01:20:31,-20.5833,48.5333,72.64,89,100,7.36
432,Balykshi,KZ,2022-02-02 01:20:31,47.0667,51.8667,30.2,100,100,2.24
433,Orsk,RU,2022-02-02 01:20:31,51.2049,58.5668,14.9,85,100,13.42
434,Kaseda,JP,2022-02-02 01:20:32,31.4167,130.3167,42.03,56,100,10.02
435,Port Macquarie,AU,2022-02-02 01:20:32,-31.4333,152.9167,81.9,94,100,10.36
436,Paraiso,CR,2022-02-02 01:20:33,9.8383,-83.8656,64.96,86,92,2.46
437,Kurilsk,RU,2022-02-02 01:20:33,45.2333,147.8833,24.24,87,98,16.93
438,Gomez Plata,CO,2022-02-02 01:20:33,6.6818,-75.2191,62.76,98,87,1.01
439,Leesburg,US,2022-02-02 01:20:34,39.1157,-77.5636,35.71,75,0,7.0
440,Port-Cartier,CA,2022-02-02 01:20:34,50.0334,-66.8654,-0.26,89,100,1.68
441,Auki,SB,2022-02-02 01:20:34,-8.7676,160.7034,83.1,80,69,6.91
442,Luban,PL,2022-02-02 01:20:35,51.1201,15.2877,40.59,97,100,17.65
443,Cabra,ES,2022-02-02 01:20:35,37.4725,-4.4421,51.39,66,0,3.58
444,Akdagmadeni,TR,2022-02-02 01:20:36,39.6603,35.8836,24.03,87,64,6.64
445,Gao,ML,2022-02-02 01:20:36,16.6362,1.637,64.26,12,100,7.99
446,Hay River,CA,2022-02-02 01:20:37,60.8156,-115.7999,-18.42,69,20,3.44
447,Aswan,EG,2022-02-02 01:20:37,24.0934,32.907,51.1,53,0,4.61
448,Gat,IL,2022-02-02 01:17:04,31.61,34.7642,53.91,100,0,3.62
449,Campbell River,CA,2022-02-02 01:20:38,50.0163,-125.2446,39.92,86,20,0.0
450,Chingola,ZM,2022-02-02 01:20:38,-12.529,27.8838,60.62,97,100,2.17
451,Tombouctou,ML,2022-02-02 01:20:39,20.0,-3.0,66.11,20,91,13.49
452,Iguape,BR,2022-02-02 01:20:39,-24.7081,-47.5553,75.2,93,100,4.0
453,Ishigaki,JP,2022-02-02 01:20:39,24.3448,124.1572,68.13,94,75,2.3
454,Paamiut,GL,2022-02-02 01:20:40,61.994,-49.6678,6.94,93,100,8.1
455,Praia Da Vitoria,PT,2022-02-02 01:20:40,38.7333,-27.0667,59.25,77,40,11.54
456,Constitucion,CL,2022-02-02 01:20:40,-35.3333,-72.4167,57.87,92,11,4.41
457,Tarauaca,BR,2022-02-02 01:20:41,-8.1614,-70.7656,76.44,83,100,1.28
458,Roald,NO,2022-02-02 01:20:41,62.5833,6.1333,37.99,75,100,16.11
459,Port Hardy,CA,2022-02-02 01:20:41,50.6996,-127.4199,41.18,87,75,2.3
460,Foam Lake,CA,2022-02-02 01:20:42,51.65,-103.5343,-12.98,98,96,10.85
461,Hualmay,PE,2022-02-02 01:20:42,-11.0964,-77.6139,71.29,79,93,9.46
462,Petawawa,CA,2022-02-02 01:20:42,45.9001,-77.3328,32.27,65,100,5.01
463,Tyulyachi,RU,2022-02-02 01:21:43,55.8913,50.2399,28.6,95,100,15.19
464,Pyinmana,MM,2022-02-02 01:21:43,19.7333,96.2167,58.35,51,1,1.14
465,Lagoa,PT,2022-02-02 01:21:44,39.05,-27.9833,58.95,72,15,14.65
466,Mastic Beach,US,2022-02-02 01:21:44,40.7668,-72.8521,36.01,77,100,3.0
467,Sinnamary,GF,2022-02-02 01:21:44,5.3833,-52.95,77.29,82,91,12.64
468,Karaton,ID,2022-02-02 01:21:45,-6.3424,106.1045,83.95,88,96,4.52
469,Aguimes,ES,2022-02-02 01:18:39,27.9054,-15.4461,73.65,45,20,6.91
470,Cangzhou,CN,2022-02-02 01:21:45,38.3167,116.8667,27.72,34,0,2.93
471,Rostovka,RU,2022-02-02 01:21:46,55.3842,71.8891,2.1,100,100,6.67
472,Mareeba,AU,2022-02-02 01:21:46,-17.0,145.4333,89.47,93,100,5.91
473,Huangmei,CN,2022-02-02 01:21:47,30.1924,116.025,36.99,90,100,8.81
474,Santana Do Matos,BR,2022-02-02 01:21:47,-5.9575,-36.6556,79.32,70,6,7.52
475,Sault Sainte Marie,CA,2022-02-02 01:17:06,46.5168,-84.3333,39.49,70,100,16.11
476,Vaitape,PF,2022-02-02 01:21:48,-16.5167,-151.75,80.94,76,11,19.86
477,Buenos Aires,AR,2022-02-02 01:17:19,-34.6132,-58.3772,77.97,67,0,5.75
478,Malanje,AO,2022-02-02 01:19:14,-9.5402,16.341,61.61,94,96,4.09
479,Beloha,MG,2022-02-02 01:21:48,-25.1667,45.05,71.06,85,0,12.15
480,Cabinda,AO,2022-02-02 01:21:49,-5.55,12.2,77.63,90,100,7.0
481,Port Moresby,PG,2022-02-02 01:21:49,-9.4431,147.1797,76.42,88,75,13.8
482,Kolo,PL,2022-02-02 01:21:49,52.2002,18.6387,36.7,97,100,19.98
483,Salalah,OM,2022-02-02 01:21:50,17.0151,54.0924,66.29,34,0,4.61
484,Huarmey,PE,2022-02-02 01:21:50,-10.0681,-78.1522,71.96,78,100,9.19
485,Calama,CL,2022-02-02 01:21:50,-22.4667,-68.9333,56.5,31,0,8.34
486,Namtsy,RU,2022-02-02 01:21:51,62.7161,129.6658,-20.09,93,100,5.97
487,Krasnyy Kholm,RU,2022-02-02 01:21:51,58.0607,37.1203,21.7,96,100,8.23
488,Ormara,PK,2022-02-02 01:21:51,25.2088,64.6357,71.96,73,0,12.37
489,Coahuayana,MX,2022-02-02 01:21:52,18.7333,-103.6833,80.08,63,0,2.06
490,Rancho Palos Verdes,US,2022-02-02 01:21:52,33.7445,-118.387,62.51,77,40,1.01
491,Kahului,US,2022-02-02 01:21:52,20.8947,-156.47,82.42,65,40,18.41
492,Manokwari,ID,2022-02-02 01:21:53,-0.8667,134.0833,81.48,71,100,3.62
493,Flinders,AU,2022-02-02 01:17:12,-34.5833,150.8552,70.18,80,100,11.99
494,Fortuna,US,2022-02-02 01:21:53,40.5982,-124.1573,50.18,76,20,3.0
495,Mokrous,RU,2022-02-02 01:21:54,51.2333,47.5167,27.41,96,88,10.0
496,Sambava,MG,2022-02-02 01:21:54,-14.2667,50.1667,74.41,82,100,5.73
497,Nokaneng,BW,2022-02-02 01:21:54,-19.6667,22.2667,69.51,84,100,4.97
498,Xocali,AZ,2022-02-02 01:21:54,39.913,46.7903,39.72,48,18,5.28
499,Vigrestad,NO,2022-02-02 01:21:55,58.5667,5.7,40.68,79,26,32.77
500,Nalut,LY,2022-02-02 01:21:55,30.3333,10.85,44.42,57,95,9.31
501,Sorong,ID,2022-02-02 01:21:55,-0.8833,131.25,80.55,76,100,2.62
502,Mulege,MX,2022-02-02 01:21:56,26.8833,-111.9833,68.09,44,38,0.89
503,Morozovsk,RU,2022-02-02 01:21:56,48.3539,41.8261,35.49,97,100,10.47
504,Siderno,IT,2022-02-02 01:21:57,38.2779,16.302,51.84,71,0,12.3
505,Mapimi,MX,2022-02-02 01:21:57,25.8167,-103.85,70.57,17,0,5.57
506,Alanya,TR,2022-02-02 01:21:57,36.5438,31.9998,50.13,65,100,9.4
507,Auch,FR,2022-02-02 01:21:58,43.65,0.5833,46.35,86,66,5.01
508,Bavly,RU,2022-02-02 01:21:58,54.393,53.2602,25.99,92,96,14.74
509,Mayo,US,2022-02-02 01:21:58,38.8876,-76.5119,35.55,82,0,0.0
510,Kayerkan,RU,2022-02-02 01:21:58,69.3497,87.7602,1.53,77,97,6.17
511,Vuktyl,RU,2022-02-02 01:22:59,63.8567,57.3094,14.79,94,100,7.56
512,Tabou,CI,2022-02-02 01:22:59,4.423,-7.3528,78.19,82,100,4.88
513,San Julian,MX,2022-02-02 01:22:59,21.0167,-102.1667,59.76,27,0,7.0
514,Sapa,PH,2022-02-02 01:23:00,5.1544,120.3241,80.69,78,100,3.87
515,Marsa Matruh,EG,2022-02-02 01:23:00,31.3525,27.2453,50.2,66,0,6.91
516,Moose Factory,CA,2022-02-02 01:19:34,51.2585,-80.6094,33.8,75,100,13.8
517,Tautira,PF,2022-02-02 01:23:01,-17.7333,-149.15,89.62,77,19,18.12
518,Suluq,LY,2022-02-02 01:23:01,31.6682,20.2521,52.68,68,21,11.32
519,San Rafael Del Sur,NI,2022-02-02 01:23:01,11.8485,-86.4384,79.77,63,2,9.98
520,Lavrentiya,RU,2022-02-02 01:23:01,65.5833,-171.0,1.58,81,1,15.43
521,Vallenar,CL,2022-02-02 01:23:02,-28.5708,-70.7581,68.23,60,0,3.38
522,Vardo,NO,2022-02-02 01:23:02,70.3705,31.1107,28.18,61,100,7.27
523,Cartagena Del Chaira,CO,2022-02-02 01:23:03,1.3349,-74.8429,81.64,45,100,1.32
524,Zaysan,KZ,2022-02-02 01:21:18,47.4667,84.8667,-1.26,92,45,3.02
525,Bend,US,2022-02-02 01:23:03,44.0582,-121.3153,35.46,60,40,3.0
526,Katobu,ID,2022-02-02 01:23:03,-4.9408,122.5276,83.14,68,100,3.18
527,Rovenki,UA,2022-02-02 01:23:04,48.0833,39.3776,32.29,99,100,8.86
528,Voh,NC,2022-02-02 01:23:04,-20.9667,164.7,88.38,50,22,10.49
529,Petersberg,DE,2022-02-02 01:23:04,50.5619,9.7131,42.37,93,100,3.0
530,Kaliua,TZ,2022-02-02 01:23:05,-5.0606,31.7936,63.43,97,100,0.76
531,Polis,CY,2022-02-02 01:23:05,35.0367,32.4264,60.62,91,100,10.45
532,Ponta Grossa,BR,2022-02-02 01:23:05,-25.095,-50.1619,64.63,91,1,7.36
533,Kouango,CF,2022-02-02 01:23:06,4.9934,19.9619,76.24,23,100,1.39
534,Lagos,NG,2022-02-02 01:18:28,6.5833,3.75,77.32,81,9,2.55
535,Simi,SL,2022-02-02 01:23:06,9.5667,-12.35,72.36,61,5,2.91
536,Harer,ET,2022-02-02 01:23:07,9.3094,42.1258,55.87,60,59,10.96
537,Dolores,AR,2022-02-02 01:23:07,-36.3132,-57.6792,65.35,57,13,3.74
538,Fujinomiya,JP,2022-02-02 01:23:07,35.2167,138.6167,48.78,28,0,1.92
539,Totness,SR,2022-02-02 01:23:08,5.8833,-56.3167,77.4,80,32,11.48
540,Abha,SA,2022-02-02 01:23:08,18.2164,42.5053,51.62,71,0,4.61
541,Chunskiy,RU,2022-02-02 01:23:08,56.0815,99.6342,-12.71,100,81,1.5
542,Wufeng,CN,2022-02-02 01:23:09,27.45,104.8333,24.8,98,94,3.62
543,Kyzyl-Suu,KG,2022-02-02 01:23:09,42.3414,78.0056,16.34,56,1,10.27
544,Belyy Yar,RU,2022-02-02 01:20:42,53.6039,91.3903,-18.51,76,100,0.0
545,Christchurch,NZ,2022-02-02 01:18:40,-43.5333,172.6333,80.02,73,75,1.99
546,Tulun,RU,2022-02-02 01:23:10,54.5611,100.5792,-13.81,100,96,2.77
547,Turan,VN,2022-02-02 01:23:10,16.0678,108.2208,71.58,73,75,1.14
548,Svetlyy,RU,2022-02-02 01:23:10,54.675,20.1347,32.05,96,100,8.68
549,Osterburg,DE,2022-02-02 01:23:11,52.7833,11.7667,45.5,76,100,22.17
550,Tommot,RU,2022-02-02 01:23:11,58.9564,126.2925,-6.63,94,100,10.0
551,Zheleznodorozhnyy,RU,2022-02-02 01:23:11,55.7503,38.0042,27.01,95,100,8.41
552,Dawlatabad,AF,2022-02-02 01:23:12,36.4141,64.9053,45.7,77,100,9.19
553,Tiznit,MA,2022-02-02 01:23:12,29.5833,-9.5,62.56,34,48,3.09
554,Cabedelo,BR,2022-02-02 01:22:44,-6.9811,-34.8339,79.47,76,5,8.1
555,Lerwick,GB,2022-02-02 01:23:13,60.1545,-1.1494,39.2,70,100,19.46
556,Chara,RU,2022-02-02 01:23:13,56.9064,118.2631,-21.15,87,48,0.89
557,Sulangan,PH,2022-02-02 01:24:13,11.1373,123.7228,80.85,73,29,13.0
558,Nago,JP,2022-02-02 01:24:14,26.5881,127.9761,66.27,69,100,12.28
559,Neiafu,TO,2022-02-02 01:24:14,-18.65,-173.9833,84.88,70,75,5.75
560,Thinadhoo,MV,2022-02-02 01:24:15,0.5333,72.9333,83.21,70,10,12.33
561,Kefamenanu,ID,2022-02-02 01:24:15,-9.4467,124.4781,80.47,70,17,7.67
562,Daloa,CI,2022-02-02 01:24:15,6.8774,-6.4502,70.43,20,100,1.81
563,Hovd,MN,2022-02-02 01:24:16,48.0056,91.6419,-7.2,89,100,1.39
564,Hailar,CN,2022-02-02 01:24:16,49.2,119.7,-10.61,97,100,5.21
565,Fairbanks,US,2022-02-02 01:19:27,64.8378,-147.7164,-3.01,76,0,0.0
566,Guadalupe Y Calvo,MX,2022-02-02 01:24:16,26.1,-106.9667,41.09,46,6,4.25
567,Vogan,TG,2022-02-02 01:24:17,6.3333,1.5333,75.02,77,0,4.34
568,Altamira,BR,2022-02-02 01:24:17,-3.2033,-52.2064,72.45,97,99,2.71
569,Raudeberg,NO,2022-02-02 01:24:17,61.9875,5.1352,36.86,86,85,5.01
570,Poltar,SK,2022-02-02 01:24:18,48.4309,19.7941,33.28,95,100,15.1
571,Talcahuano,CL,2022-02-02 01:24:18,-36.7167,-73.1167,58.68,88,100,11.5
572,Luganville,VU,2022-02-02 01:20:42,-15.5333,167.1667,84.51,74,95,1.92
